area,item,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
48,1,2004,1668.0,64688.88,16.56
5,3,1990,534.0,17866.0,16.8
73,5,2004,494.0,8903.48,27.94
42,1,2005,1083.0,35342.0,25.62
42,0,1995,1083.0,61257.0,25.76
94,1,2007,593.0,48715.51,11.87
99,5,1997,1020.0,1670.0,20.9
42,6,2011,1083.0,55540.0,25.64
42,1,2000,1083.0,44957.52,26.05
19,3,1998,537.0,41275.6,6.68
10,8,1992,2666.0,1453.0,25.86
92,4,2007,1622.0,66858.0,27.79
4,1,2009,562.0,198.36,9.67
39,3,2012,1440.0,27.85,27.2
22,9,2011,3240.0,53797.0,22.33
14,4,1991,1761.0,58349.44,21.43
48,1,1997,1668.0,79821.18,13.43
46,1,1995,832.0,84153.0,7.43
64,8,1999,346.0,13028.29,17.68
14,3,2002,1761.0,119166.69999999998,27.85
14,5,1993,1761.0,75658.33,26.06
60,1,1996,92.0,39.09,27.93
42,0,2013,1083.0,45620.0,28.85
62,6,2008,758.0,61732.11,16.22
14,9,1996,1761.0,101621.67,27.6
26,0,2006,2274.0,7953.42,22.09
21,8,1996,1522.0,15373.0,13.16
94,1,2013,593.0,39440.0,13.27
77,9,2009,854.0,13984.91,16.84
73,3,2001,494.0,11871.0,23.62
42,6,2007,1083.0,27422.77,27.51
42,4,1993,1083.0,66388.0,27.24
57,0,1991,1181.0,173.19,20.4
42,5,2010,1083.0,40093.69,24.98
14,9,2011,1761.0,119166.69999999998,18.01
92,6,2010,1622.0,68986.0,28.54
62,7,1990,758.0,34468.93,16.69
10,4,2004,2666.0,5587.81,26.14
18,5,1992,1604.0,1137.56,24.6
10,3,2011,2666.0,14798.28,25.8
49,4,2008,250.0,7044.9,4.19
42,3,1994,1083.0,61357.0,25.92
5,5,1997,534.0,34091.0,16.48
42,6,1991,1083.0,72133.0,26.9
59,1,1999,282.0,19.82,27.26
3,6,1992,591.0,26156.0,17.09
5,7,1992,534.0,22234.0,15.78
35,6,2009,652.0,3404.4,18.52
84,7,2008,495.0,26857.0,18.91
94,4,1993,593.0,28042.0,9.96
18,0,1996,1604.0,180.08,25.0
19,8,1998,537.0,41275.6,9.01
73,7,1996,494.0,11955.0,22.61
43,7,2013,2702.0,1597.0,27.88
80,1,2002,1212.0,106.34,19.77
73,8,1993,494.0,4945.0,26.51
83,1,2005,1162.0,1383.88,9.62
50,5,2009,630.0,1578.0,17.3
73,1,1997,494.0,16936.0,25.16
27,3,2013,51.0,13653.0,21.44
7,3,2011,447.0,461.84,11.79
42,5,1994,1083.0,61357.0,27.07
14,9,2005,1761.0,119166.69999999998,18.53
94,1,1998,593.0,30162.0,12.56
14,6,2001,1761.0,119166.69999999998,20.96
57,0,2010,1181.0,584.12,21.34
62,5,2013,758.0,59920.18,25.36
42,0,2004,1083.0,35113.0,26.11
42,1,1994,1083.0,61357.0,24.71
5,5,2000,534.0,33475.0,12.09
10,3,1999,2666.0,2532.0,26.31
62,8,1991,758.0,34468.93,21.2
34,9,1993,1187.0,65.8,26.67
59,6,1997,282.0,24.28,27.38
14,5,2012,1761.0,119166.69999999998,21.02
71,4,1994,151.0,62.0,29.05
19,8,2007,537.0,45140.03,7.07
22,4,1992,3240.0,15305.94,27.38
26,7,2002,2274.0,1302.49,17.78
42,3,1998,1083.0,49157.0,25.91
23,6,1993,1113.0,2675.33,10.19
36,0,1994,1996.0,12004.33,20.08
92,5,2011,1622.0,87191.0,27.56
42,1,1990,1083.0,75000.0,25.12
59,6,1991,282.0,54.63,27.58
50,8,1994,630.0,3469.0,16.58
42,1,2011,1083.0,55540.0,25.16
48,1,2010,1668.0,55576.0,15.8
64,1,2000,346.0,13435.43,18.16
26,3,1994,2274.0,2670.0,21.8
0,6,2008,1485.0,1069.54,16.71
79,1,2012,637.0,6418.7,12.33
62,7,1994,758.0,34468.93,19.73
44,3,2002,216.0,878.68,23.76
68,8,2008,778.0,10777.08,10.42
87,8,2013,1712.0,2469.47,26.84
75,4,1991,1738.0,3134.0,17.15
73,4,2008,494.0,4946.79,26.33
86,2,2009,1712.0,1170.36,26.67
33,8,2005,700.0,36386.27,5.01
26,3,2011,2274.0,17529.44,21.78
73,4,1992,494.0,5518.0,25.71
19,6,2006,537.0,36572.75,9.83
42,6,1993,1083.0,66388.0,27.07
14,6,1998,1761.0,118930.56,18.2
18,7,1996,1604.0,180.08,25.0
61,7,2007,2041.0,644.12,24.28
90,1,2008,1537.0,2011.47,7.98
27,8,1995,51.0,4391.0,21.56
62,6,1990,758.0,34468.93,22.63
17,8,2002,1274.0,98.1,21.45
14,9,1999,1761.0,119166.69999999998,24.01
28,6,2011,1784.0,3231.13,25.95
7,4,1998,447.0,148.68,12.79
95,1,1997,1180.0,88.0,24.04
2,7,1993,1010.0,169.0,24.15
42,7,1999,1083.0,46195.0,27.21
54,8,2012,56.0,3548.0,20.81
26,4,2010,2274.0,31637.12,17.79
34,1,2013,1187.0,378.97,27.24
14,6,1999,1761.0,119166.69999999998,17.66
94,4,1993,593.0,28042.0,17.39
42,1,2012,1083.0,52980.0,25.45
57,5,2009,1181.0,736.25,20.68
62,6,1993,758.0,34468.93,21.04
95,7,2000,1180.0,88.0,23.75
42,4,1990,1083.0,75000.0,25.58
5,7,2002,534.0,26651.0,16.63
28,7,2004,1784.0,2078.01,26.2
5,4,2010,534.0,42169.39,20.33
17,3,2007,1274.0,412.66,21.28
58,4,1997,2875.0,39406.48,27.29
24,3,2010,703.0,3894.0,7.54
10,4,2001,2666.0,3295.78,25.93
38,1,1993,2387.0,289.9,26.95
73,5,2001,494.0,11871.0,25.18
48,9,2000,1668.0,79821.18,13.5
96,1,1993,565.0,61843.46,6.89
94,6,1993,593.0,28042.0,18.82
42,0,2005,1083.0,35342.0,25.62
85,3,2004,636.0,47445.0,17.41
62,0,2009,758.0,61690.08,21.76
43,1,1991,2702.0,3259.0,26.92
57,5,2013,1181.0,1500.27,19.68
23,6,2002,1113.0,2417.5,11.18
64,5,2000,346.0,13435.43,18.14
7,1,2000,447.0,148.68,12.61
6,6,2004,1110.0,3301.7,8.76
37,0,2002,1651.0,278.77,27.53
42,8,2001,1083.0,43720.04,25.82
42,7,2004,1083.0,35113.0,27.29
20,5,2005,1342.0,22.87,25.92
95,5,2009,1180.0,88.0,24.18
20,9,2012,1342.0,22.87,25.28
14,8,2007,1761.0,119166.69999999998,20.93
42,1,2004,1083.0,35113.0,26.63
48,1,2000,1668.0,79821.18,13.5
85,7,1994,636.0,31244.0,12.45
92,0,2004,1622.0,88548.0,27.8
35,5,1992,652.0,7869.0,17.13
21,8,2008,1522.0,9830.72,13.69
96,8,2004,565.0,15344.4,8.32
42,4,2009,1083.0,28707.01,26.92
44,5,1990,216.0,692.0,19.76
42,1,2009,1083.0,28707.01,25.99
42,5,1992,1083.0,70791.0,23.79
5,8,1990,534.0,17866.0,12.11
64,5,2005,346.0,13966.0,18.18
18,2,2012,1604.0,1372.47,25.18
42,5,2006,1083.0,37423.0,25.42
42,6,2012,1083.0,52980.0,27.03
61,3,2005,2041.0,698.23,24.16
42,4,2010,1083.0,40093.69,26.61
1,5,1993,89.0,1021.89,17.0
32,1,2005,867.0,78265.0,11.55
73,4,2000,494.0,27885.0,25.32
84,8,1990,495.0,16582.0,20.56
42,0,2011,1083.0,55540.0,25.64
29,5,2012,383.0,27.63,25.16
79,5,2001,637.0,7871.1,11.9
48,9,1994,1668.0,79821.18,16.41
17,4,2013,1274.0,956.06,21.53
33,8,2009,700.0,39289.43,9.61
42,5,1991,1083.0,72133.0,25.74
14,0,2009,1761.0,119166.69999999998,22.25
50,6,1994,630.0,3469.0,16.58
14,5,1990,1761.0,49695.0,27.65
84,4,1999,495.0,26098.8,16.09
42,4,2005,1083.0,35342.0,25.72
86,6,1996,1712.0,1654.41,26.38
62,8,2008,758.0,61732.11,16.22
42,4,2010,1083.0,40093.69,26.52
42,4,1990,1083.0,75000.0,25.64
62,4,2005,758.0,51741.99,16.93
75,4,1996,1738.0,3755.0,16.45
42,3,1996,1083.0,56114.0,25.31
22,6,2004,3240.0,105514.19,27.3
19,8,1991,537.0,29477.5,5.82
5,8,2009,534.0,38065.68,18.18
56,4,1997,1513.0,139.89,19.97
94,6,2005,593.0,40332.0,19.44
95,8,2010,1180.0,88.0,24.14
87,7,2013,1712.0,2469.47,26.84
14,8,2002,1761.0,119166.69999999998,21.3
42,4,2012,1083.0,52980.0,26.33
49,3,2001,250.0,3007.26,3.85
42,3,1990,1083.0,75000.0,26.91
40,8,1990,1976.0,9880.07,24.53
5,6,2013,534.0,45177.18,18.09
45,8,2002,1118.0,2614.27,9.75
73,4,1991,494.0,5962.0,26.98
62,3,1992,758.0,34468.93,21.92
12,1,2012,847.0,6139.3,10.68
46,3,2006,832.0,74349.0,12.87
22,0,2002,3240.0,84023.26,22.73
74,7,2008,3142.0,105.0,25.17
46,1,1992,832.0,88227.6,7.76
42,6,1999,1083.0,46195.0,24.9
26,8,2008,2274.0,15396.14,21.89
42,6,2004,1083.0,35113.0,26.64
42,8,2012,1083.0,52980.0,26.65
89,8,2009,624.0,1935.0,7.54
64,5,1998,346.0,12621.14,18.24
21,1,1998,1522.0,15373.0,13.19
94,3,1998,593.0,30162.0,18.08
86,7,1997,1712.0,1622.4,26.66
94,3,1998,593.0,30162.0,12.56
48,4,2000,1668.0,79821.18,13.5
27,7,2002,51.0,5147.0,22.41
26,7,1993,2274.0,1844.0,17.42
37,9,2006,1651.0,376.19,27.2
20,3,1995,1342.0,22.87,25.5
42,5,1995,1083.0,61257.0,25.73
14,6,2000,1761.0,119166.69999999998,24.36
20,4,2013,1342.0,22.87,25.69
14,1,2012,1761.0,119166.69999999998,22.16
43,4,2007,2702.0,1597.0,27.29
48,8,1997,1668.0,79821.18,15.89
80,3,1999,1212.0,152.0,19.35
20,1,2005,1342.0,22.87,25.92
52,8,1991,661.0,1221.0,19.31
57,3,2007,1181.0,524.46,20.67
97,3,1993,1220.0,32387.0,9.69
96,3,2010,565.0,62534.6,8.97
40,2,2002,1976.0,1772.3,24.61
42,8,2002,1083.0,42482.56,25.76
19,1,1997,537.0,38258.2,6.0
27,3,1995,51.0,4391.0,21.56
42,0,2008,1083.0,14485.33,25.3
14,5,1995,1761.0,92967.22,20.61
7,1,1998,447.0,148.68,12.79
22,0,2011,3240.0,53797.0,22.33
100,3,2011,657.0,3340.35,20.78
26,8,1997,2274.0,7612.0,23.0
62,7,2001,758.0,31373.3,25.11
27,6,1996,51.0,4499.0,21.88
96,5,2006,565.0,28832.6,7.88
19,1,2002,537.0,34226.0,7.48
73,8,2009,494.0,3957.61,25.37
62,1,1993,758.0,34468.93,16.86
49,6,2005,250.0,3666.62,4.0
55,8,2004,656.0,1023.6,6.43
16,6,2011,748.0,843.0,29.03
16,1,2012,748.0,843.0,28.67
42,6,2008,1083.0,14485.33,26.83
43,3,2004,2702.0,1597.0,26.97
14,0,2012,1761.0,119166.69999999998,22.16
22,0,2007,3240.0,82439.06,27.45
48,6,2004,1668.0,64688.88,14.05
46,3,1993,832.0,89282.2,12.71
42,5,1995,1083.0,61257.0,25.5
10,5,1993,2666.0,1487.0,25.73
27,1,1995,51.0,4391.0,21.56
31,3,1995,536.0,1041.0,5.63
42,3,2005,1083.0,35342.0,24.12
0,1,2002,1485.0,691.75,16.47
48,9,2010,1668.0,55576.0,13.82
2,6,2004,1010.0,40.0,24.22
73,7,1997,494.0,16936.0,18.62
51,8,2007,641.0,1113.49,7.25
42,8,2011,1083.0,55540.0,25.81
94,3,1994,593.0,24219.0,11.7
42,4,2008,1083.0,14485.33,27.45
14,0,2010,1761.0,119166.69999999998,24.95
62,4,2007,758.0,64501.28,19.7
64,1,1994,346.0,10992.57,17.88
62,4,1994,758.0,34468.93,21.46
42,7,2000,1083.0,44957.52,25.98
73,6,2009,494.0,3957.61,25.37
41,1,2010,589.0,10299.5,10.35
41,8,2005,589.0,9676.0,10.05
17,0,2001,1274.0,72.56,21.24
73,7,2004,494.0,8903.48,23.78
41,6,2011,589.0,8473.26,10.92
75,0,1991,1738.0,3134.0,17.15
77,7,1994,854.0,9580.0,16.12
48,4,1992,1668.0,79821.18,15.21
42,5,2011,1083.0,55540.0,25.63
92,8,1994,1622.0,20448.0,27.76
40,0,1990,1976.0,9880.07,24.53
62,0,1990,758.0,34468.93,24.79
60,3,1999,92.0,39.09,27.23
48,3,2008,1668.0,58750.0,15.57
21,4,1998,1522.0,15373.0,6.28
23,3,2001,1113.0,2539.25,10.74
42,3,2009,1083.0,28707.01,26.76
73,6,2012,494.0,990.09,24.87
14,7,2004,1761.0,119166.69999999998,20.05
98,6,1993,1300.0,1634.02,16.81
42,5,2004,1083.0,35113.0,26.41
73,3,1994,494.0,6183.0,26.13
71,8,1991,151.0,62.0,29.4
82,1,1991,686.0,384.0,25.0
80,4,1991,1212.0,107.0,19.22
42,5,1994,1083.0,61357.0,26.55
74,4,1991,3142.0,121.0,25.04
40,1,1990,1976.0,9880.07,24.53
48,8,2011,1668.0,51796.3,15.62
14,6,2007,1761.0,119166.69999999998,19.05
3,0,2009,591.0,61586.56,18.09
14,3,1997,1761.0,110276.11,24.71
57,1,1994,1181.0,173.19,20.59
28,7,1998,1784.0,3009.39,26.48
38,1,2002,2387.0,289.9,27.17
42,1,2002,1083.0,42482.56,26.12
85,3,2004,636.0,47445.0,17.12
80,4,2005,1212.0,222.92,20.29
73,4,2001,494.0,11871.0,27.7
42,4,1996,1083.0,56114.0,26.46
19,3,2012,537.0,73508.9,7.09
20,3,2006,1342.0,22.87,25.85
43,4,2008,2702.0,1597.0,27.18
25,2,2007,1410.0,5689.8,27.08
81,1,1998,59.0,2683.37,26.73
48,9,2013,1668.0,52794.3,13.91
20,5,2008,1342.0,22.87,25.76
57,8,1996,1181.0,173.19,20.47
42,7,1999,1083.0,46195.0,25.1
42,5,1998,1083.0,49157.0,27.09
14,9,2002,1761.0,119166.69999999998,22.5
20,9,2010,1342.0,22.87,26.06
14,7,2008,1761.0,119166.69999999998,24.26
18,1,2013,1604.0,1372.47,25.45
42,0,2013,1083.0,45620.0,26.71
26,8,2008,2274.0,15396.14,21.72
95,1,1992,1180.0,72.0,23.46
14,4,2007,1761.0,119166.69999999998,20.93
73,4,2000,494.0,27885.0,25.32
62,4,2006,758.0,50891.95,23.33
62,7,1993,758.0,34468.93,21.04
73,1,1992,494.0,5518.0,24.31
62,7,2004,758.0,26433.14,21.24
73,1,2007,494.0,5935.96,23.33
48,1,1998,1668.0,79821.18,16.74
24,1,2011,703.0,4249.48,9.31
15,3,2002,608.0,2618.5,9.6
59,5,1996,282.0,26.51,27.64
40,1,2009,1976.0,4344.36,24.77
80,1,2010,1212.0,953.85,20.12
62,1,1999,758.0,34468.93,25.03
15,8,1995,608.0,3519.75,8.69
14,1,2012,1761.0,119166.69999999998,21.02
71,5,1990,151.0,62.0,29.71
36,4,1998,1996.0,10834.74,20.36
80,0,2000,1212.0,147.0,19.59
64,5,2002,346.0,14249.71,18.25
52,5,2000,661.0,1816.0,19.65
40,7,1995,1976.0,7800.0,24.95
94,8,2010,593.0,38554.69,15.6
75,2,1998,1738.0,4374.0,18.13
88,6,1996,2331.0,142.0,27.09
23,3,1993,1113.0,2675.33,10.19
26,6,2011,2274.0,17529.44,17.42
73,6,2005,494.0,7914.31,24.66
36,2,1995,1996.0,12004.33,19.98
23,8,1994,1113.0,3046.67,11.33
22,0,2011,3240.0,53797.0,27.18
42,4,2005,1083.0,35342.0,26.72
46,7,1995,832.0,84153.0,12.47
94,1,1998,593.0,30162.0,11.72
65,3,2008,1032.0,890.47,21.76
94,8,1996,593.0,30286.0,13.77
14,5,2012,1761.0,119166.69999999998,26.13
42,4,1999,1083.0,46195.0,26.21
23,3,2005,1113.0,2053.0,9.62
5,6,2000,534.0,33475.0,17.08
42,5,1995,1083.0,61257.0,25.86
43,4,2010,2702.0,1597.0,27.69
62,1,2002,758.0,16189.88,21.5
62,4,1993,758.0,34468.93,21.04
67,4,2004,1500.0,153.0,15.36
73,5,2010,494.0,2968.44,28.0
39,0,1998,1440.0,23.78,27.57
15,5,1996,608.0,3391.0,8.44
81,1,2008,59.0,4372.61,26.64
28,3,2013,1784.0,6005.08,26.36
28,2,1993,1784.0,3785.54,26.12
50,0,1996,630.0,6344.0,16.44
40,0,1992,1976.0,9904.59,24.77
14,4,2009,1761.0,119166.69999999998,27.39
49,4,1992,250.0,17182.0,2.78
40,2,2013,1976.0,7194.91,24.86
85,4,1992,636.0,31839.0,16.65
48,8,2000,1668.0,79821.18,15.92
42,6,2013,1083.0,45620.0,26.37
90,1,2009,1537.0,2170.4,8.15
25,2,1999,1410.0,5398.0,26.62
42,3,2013,1083.0,45620.0,25.44
14,8,1998,1761.0,118930.56,26.63
94,3,1995,593.0,27328.0,12.06
39,9,1994,1440.0,8.58,27.28
97,3,2011,1220.0,16401.66,10.63
16,4,1992,748.0,29.1,28.06
14,3,2011,1761.0,119166.69999999998,21.74
73,8,1993,494.0,4945.0,27.25
81,8,2012,59.0,4996.2,27.02
48,8,2012,1668.0,54716.4,13.11
68,3,1994,778.0,8646.0,10.45
42,4,2000,1083.0,44957.52,26.43
8,7,2012,1292.0,268.2,25.46
19,3,2008,537.0,53707.3,7.3
73,4,2011,494.0,1979.27,27.02
77,4,1995,854.0,11815.0,17.23
44,5,1995,216.0,816.0,23.32
42,7,2007,1083.0,27422.77,26.15
64,5,1996,346.0,11806.86,17.97
14,9,2013,1761.0,119166.69999999998,20.07
42,3,1992,1083.0,70791.0,24.62
14,0,2001,1761.0,119166.69999999998,20.96
76,8,1991,600.0,5422.0,7.9
76,1,2008,600.0,20611.02,9.51
53,8,2010,788.0,80.07,15.23
43,3,2006,2702.0,1597.0,26.98
19,1,2008,537.0,53707.3,5.01
38,0,1992,2387.0,289.9,27.13
95,2,2011,1180.0,88.0,23.89
57,3,2010,1181.0,584.12,21.34
42,7,2002,1083.0,42482.56,27.15
43,7,2007,2702.0,1597.0,27.14
27,8,1996,51.0,4499.0,20.85
3,6,1991,591.0,26156.0,17.86
3,4,1990,591.0,26156.0,17.67
30,8,2011,626.0,460.0,6.98
25,0,2001,1410.0,7182.0,26.78
40,7,2011,1976.0,6324.41,24.63
55,3,1999,656.0,695.0,7.31
62,0,2013,758.0,59920.18,22.19
42,5,2009,1083.0,28707.01,26.55
68,8,1995,778.0,12601.0,10.25
23,6,1992,1113.0,2304.0,10.78
23,1,1999,1113.0,2782.75,10.51
62,7,2011,758.0,65961.1,16.26
14,3,2007,1761.0,119166.69999999998,25.44
79,8,1994,637.0,21811.0,12.7
97,8,1995,1220.0,33743.0,8.49
42,3,2008,1083.0,14485.33,24.25
28,6,1991,1784.0,4096.0,26.08
10,3,1999,2666.0,2532.0,26.31
92,0,2006,1622.0,41220.0,27.92
5,8,1994,534.0,21057.0,13.52
16,9,2011,748.0,843.0,29.03
78,3,2013,74.0,68.0,28.68
78,3,2010,74.0,68.0,28.93
85,4,1998,636.0,35070.0,17.15
62,4,1994,758.0,34468.93,16.42
0,5,1991,1485.0,121.0,15.36
39,0,2011,1440.0,27.85,27.1
56,5,2011,1513.0,310.36,20.33
14,8,2013,1761.0,119166.69999999998,17.84
48,9,2000,1668.0,79821.18,15.92
75,8,2000,1738.0,5175.0,17.02
19,6,1995,537.0,32223.4,4.81
42,3,2002,1083.0,42482.56,27.35
62,4,2001,758.0,31373.3,19.32
80,4,2008,1212.0,321.75,19.56
5,4,2009,534.0,38065.68,18.18
49,3,2006,250.0,3926.27,3.88
14,4,1992,1761.0,67003.89,27.42
94,6,2011,593.0,39534.43,17.6
81,8,2006,59.0,4046.34,26.42
73,8,2002,494.0,10881.83,27.2
42,4,2006,1083.0,37423.0,27.47
17,9,2010,1274.0,264.53,21.75
25,9,2004,1410.0,3713.96,26.83
75,3,2010,1738.0,15590.54,16.97
43,7,1997,2702.0,1597.0,27.46
19,3,2010,537.0,61050.0,7.11
62,5,2009,758.0,61690.08,16.65
15,6,1992,608.0,3906.0,9.07
16,9,1990,748.0,29.1,28.77
95,7,2013,1180.0,88.0,24.13
3,1,2000,591.0,63265.78,16.98
26,8,1990,2274.0,2537.0,17.6
62,4,1992,758.0,34468.93,24.87
14,9,2001,1761.0,119166.69999999998,22.14
74,4,1997,3142.0,105.0,24.86
42,8,2008,1083.0,14485.33,25.11
35,1,1993,652.0,8826.0,17.53
65,4,1998,1032.0,51.98,22.22
3,1,2009,591.0,61586.56,18.16
80,9,1991,1212.0,107.0,19.22
84,5,2004,495.0,26857.0,18.75
70,0,2008,2280.0,10173.91,26.75
42,8,1992,1083.0,70791.0,25.58
42,6,1992,1083.0,70791.0,25.27
5,8,2002,534.0,26651.0,17.73
42,0,2007,1083.0,27422.77,25.95
25,4,1991,1410.0,4971.0,26.57
83,3,2000,1162.0,1468.0,11.45
29,3,2013,383.0,27.63,25.87
62,7,1991,758.0,34468.93,16.42
14,9,1997,1761.0,110276.11,19.12
26,0,2013,2274.0,6471.77,17.28
42,5,1997,1083.0,52279.0,26.19
36,6,2002,1996.0,10381.71,19.93
62,5,2006,758.0,50891.95,21.5
96,4,2011,565.0,79491.7,8.48
19,8,1992,537.0,29387.0,8.05
62,3,2002,758.0,16189.88,21.5
51,8,1996,641.0,361.0,4.9
20,4,1998,1342.0,22.87,25.96
46,4,1994,832.0,81217.6,13.53
42,7,1996,1083.0,56114.0,25.55
42,8,2009,1083.0,28707.01,27.82
86,0,2009,1712.0,1170.36,26.67
73,5,1990,494.0,5299.0,23.14
42,7,1992,1083.0,70791.0,26.37
64,4,1996,346.0,11806.86,17.75
15,3,2006,608.0,2103.5,9.08
6,5,2010,1110.0,3692.4,8.36
73,7,2006,494.0,6925.13,23.28
42,0,2005,1083.0,35342.0,25.72
99,7,2011,1020.0,1670.0,20.88
10,8,1991,2666.0,1287.0,25.85
48,9,1997,1668.0,79821.18,15.39
42,6,2007,1083.0,27422.77,26.0
16,0,1999,748.0,93.43,28.45
49,5,2006,250.0,3926.27,3.88
5,4,1990,534.0,17866.0,14.16
80,0,1992,1212.0,97.0,19.54
5,3,2008,534.0,42935.38,14.11
5,6,1999,534.0,34200.0,19.28
3,8,1997,591.0,77691.0,18.54
43,6,1993,2702.0,1597.0,27.04
40,4,1993,1976.0,6768.0,24.58
22,4,1990,3240.0,18058.29,22.4
62,5,1997,758.0,34468.93,20.99
39,7,2012,1440.0,27.85,27.2
36,3,2001,1996.0,10023.42,19.62
85,8,2002,636.0,40727.0,12.52
42,7,2005,1083.0,35342.0,25.07
84,1,2008,495.0,26857.0,20.89
73,6,2011,494.0,1979.27,24.98
85,7,2012,636.0,48668.0,17.65
14,8,2001,1761.0,119166.69999999998,20.96
97,3,2009,1220.0,21324.22,9.9
69,3,1993,1732.0,3489.0,12.35
14,3,2013,1761.0,119166.69999999998,27.11
64,8,2002,346.0,14249.71,18.19
42,8,1996,1083.0,56114.0,26.1
44,8,1998,216.0,755.0,20.65
100,1,1992,657.0,3303.0,21.93
85,4,1994,636.0,31244.0,17.51
64,1,1997,346.0,12214.0,18.65
94,6,2000,593.0,33471.0,19.33
17,8,2008,1274.0,456.44,21.29
62,1,1995,758.0,34468.93,22.79
22,6,1993,3240.0,14961.81,22.29
6,1,1999,1110.0,3418.6,9.17
62,8,2004,758.0,26433.14,21.24
78,8,2013,74.0,68.0,28.68
14,0,1996,1761.0,101621.67,20.18
92,4,2006,1622.0,41220.0,27.92
86,1,1996,1712.0,1654.41,26.38
5,4,2002,534.0,26651.0,16.63
14,8,2008,1761.0,119166.69999999998,25.54
26,3,1991,2274.0,2377.0,21.91
84,8,2009,495.0,26857.0,15.44
91,5,2007,691.0,247.9,8.69
30,3,2006,626.0,452.0,6.7
97,3,1996,1220.0,35579.0,8.87
92,5,2010,1622.0,68986.0,28.54
36,7,2001,1996.0,10023.42,19.62
42,7,2009,1083.0,28707.01,26.68
94,6,2007,593.0,48715.51,12.91
73,5,1993,494.0,4945.0,18.91
73,5,2004,494.0,8903.48,23.78
54,1,2001,56.0,4284.5,21.1
86,7,2004,1712.0,1733.07,26.64
62,4,1991,758.0,34468.93,24.46
100,6,1992,657.0,3303.0,21.93
21,3,1992,1522.0,15373.0,12.93
50,4,2008,630.0,1578.0,16.66
42,6,2010,1083.0,40093.69,27.69
72,8,2000,1414.0,348.24,4.52
5,5,2008,534.0,42935.38,12.0
42,6,1995,1083.0,61257.0,27.2
42,7,1995,1083.0,61257.0,26.15
24,3,1992,703.0,4566.0,9.47
13,5,2012,416.0,17.0,19.83
49,6,2008,250.0,7044.9,7.25
77,8,1994,854.0,9580.0,16.12
43,6,2013,2702.0,1597.0,27.88
22,6,2001,3240.0,85515.3,27.28
15,5,1994,608.0,3648.5,10.23
22,5,2006,3240.0,98328.63,27.51
82,1,2000,686.0,491.03,25.26
14,0,2009,1761.0,119166.69999999998,27.39
33,8,1992,700.0,29542.0,10.38
17,5,2012,1274.0,98.59,21.44
77,7,2010,854.0,13774.18,16.5
35,6,1994,652.0,6341.0,18.47
14,0,2013,1761.0,119166.69999999998,25.19
73,4,2010,494.0,2968.44,23.75
42,7,1993,1083.0,66388.0,24.34
72,8,2007,1414.0,722.07,3.96
71,1,1997,151.0,34.0,29.73
81,8,2001,59.0,3194.48,26.67
59,8,1993,282.0,33.19,27.55
5,1,1996,534.0,31185.0,11.29
95,6,1994,1180.0,59.0,23.6
5,5,1998,534.0,37215.0,18.05
62,3,2007,758.0,64501.28,19.7
26,1,1997,2274.0,7612.0,17.82
73,4,1994,494.0,6183.0,24.78
42,5,1993,1083.0,66388.0,24.34
76,6,2008,600.0,20611.02,9.51
14,7,2010,1761.0,119166.69999999998,18.18
77,9,1998,854.0,14389.0,16.4
70,5,1996,2280.0,2041.7,26.76
27,4,2009,51.0,9013.0,21.67
18,8,2004,1604.0,849.48,25.42
70,3,1992,2280.0,575.0,27.16
62,8,1992,758.0,34468.93,21.0
48,9,2012,1668.0,54716.4,15.53
92,3,2005,1622.0,43831.0,27.92
13,1,1998,416.0,17.0,20.05
14,4,2009,1761.0,119166.69999999998,18.38
14,5,2007,1761.0,119166.69999999998,20.93
82,1,2013,686.0,722.53,24.7
99,4,1994,1020.0,1080.0,21.2
48,3,2005,1668.0,63829.77,15.75
42,4,2010,1083.0,40093.69,26.02
42,7,2013,1083.0,45620.0,26.71
25,0,1996,1410.0,3493.0,26.29
3,0,2011,591.0,100424.62,17.93
65,8,2001,1032.0,26.05,21.94
52,1,2010,661.0,1816.0,21.26
97,8,1999,1220.0,35537.0,10.3
42,8,2011,1083.0,55540.0,25.48
32,6,1995,867.0,84011.0,11.69
42,1,2013,1083.0,45620.0,27.61
42,3,1999,1083.0,46195.0,26.36
42,5,2008,1083.0,14485.33,25.78
73,5,1999,494.0,20450.0,25.5
70,1,1995,2280.0,876.0,27.2
14,7,1993,1761.0,75658.33,24.65
43,0,1990,2702.0,2432.0,27.11
42,0,1990,1083.0,75000.0,24.78
19,8,1992,537.0,29387.0,6.25
62,3,2009,758.0,61690.08,21.76
14,0,1999,1761.0,119166.69999999998,18.39
42,7,1998,1083.0,49157.0,27.48
25,5,2007,1410.0,5689.8,27.12
74,5,1995,3142.0,105.0,25.44
91,6,2008,691.0,253.5,8.29
10,1,1995,2666.0,1702.0,26.09
16,4,2009,748.0,132.3,29.05
16,5,2005,748.0,92.21,29.18
54,3,2007,56.0,3170.0,19.87
63,3,2011,241.0,75.0,11.25
50,5,2000,630.0,1998.0,16.73
47,7,1993,2051.0,1415.65,27.02
62,0,1993,758.0,34468.93,19.73
42,7,2013,1083.0,45620.0,26.99
14,3,1994,1761.0,84312.78,19.15
61,7,1992,2041.0,687.86,23.81
19,1,2008,537.0,53707.3,5.62
42,5,1996,1083.0,56114.0,25.31
