unnamed:_0,area,item,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
24010,80,6,1997,4928,1212.0,249.0,19.78
24011,80,7,1997,49659,1212.0,249.0,19.78
24012,80,8,1997,9557,1212.0,249.0,19.78
24013,80,9,1997,38157,1212.0,249.0,19.78
24014,80,0,1998,24659,1212.0,157.0,19.79
24015,80,1,1998,8231,1212.0,157.0,19.79
24016,80,3,1998,64088,1212.0,157.0,19.79
24017,80,4,1998,19148,1212.0,157.0,19.79
24018,80,5,1998,10514,1212.0,157.0,19.79
24019,80,6,1998,5505,1212.0,157.0,19.79
24020,80,7,1998,50463,1212.0,157.0,19.79
24021,80,8,1998,7263,1212.0,157.0,19.79
24022,80,9,1998,37940,1212.0,157.0,19.79
24023,80,0,1999,26747,1212.0,152.0,19.35
24024,80,1,1999,7556,1212.0,152.0,19.35
24025,80,3,1999,59083,1212.0,152.0,19.35
24026,80,4,1999,18132,1212.0,152.0,19.35
24027,80,5,1999,8322,1212.0,152.0,19.35
24028,80,6,1999,4665,1212.0,152.0,19.35
24029,80,7,1999,47936,1212.0,152.0,19.35
24030,80,8,1999,6974,1212.0,152.0,19.35
24031,80,9,1999,29412,1212.0,152.0,19.35
24032,80,0,2000,68153,1212.0,147.0,19.59
24033,80,1,2000,7018,1212.0,147.0,19.59
24034,80,3,2000,87830,1212.0,147.0,19.59
24035,80,4,2000,27318,1212.0,147.0,19.59
24036,80,5,2000,8904,1212.0,147.0,19.59
24037,80,6,2000,4712,1212.0,147.0,19.59
24038,80,7,2000,59138,1212.0,147.0,19.59
24039,80,8,2000,6416,1212.0,147.0,19.59
24040,80,9,2000,33333,1212.0,147.0,19.59
24041,80,0,2001,57907,1212.0,72.0,19.5
24042,80,1,2001,7671,1212.0,72.0,19.5
24043,80,3,2001,86222,1212.0,72.0,19.5
24044,80,4,2001,30668,1212.0,72.0,19.5
24045,80,5,2001,9486,1212.0,72.0,19.5
24046,80,6,2001,5527,1212.0,72.0,19.5
24047,80,7,2001,60000,1212.0,72.0,19.5
24048,80,8,2001,7694,1212.0,72.0,19.5
24049,80,9,2001,36842,1212.0,72.0,19.5
24050,80,0,2002,79036,1212.0,106.34,19.77
24051,80,1,2002,8763,1212.0,106.34,19.77
24052,80,3,2002,83133,1212.0,106.34,19.77
24053,80,4,2002,32658,1212.0,106.34,19.77
24054,80,5,2002,10730,1212.0,106.34,19.77
24055,80,6,2002,5461,1212.0,106.34,19.77
24056,80,7,2002,66149,1212.0,106.34,19.77
24057,80,8,2002,6171,1212.0,106.34,19.77
24058,80,9,2002,40000,1212.0,106.34,19.77
24059,80,0,2004,57198,1212.0,159.54,19.93
24060,80,1,2004,7670,1212.0,159.54,19.93
24061,80,3,2004,80407,1212.0,159.54,19.93
24062,80,4,2004,37964,1212.0,159.54,19.93
24063,80,5,2004,9134,1212.0,159.54,19.93
24064,80,6,2004,4972,1212.0,159.54,19.93
24065,80,7,2004,55700,1212.0,159.54,19.93
24066,80,8,2004,7987,1212.0,159.54,19.93
24067,80,9,2004,45455,1212.0,159.54,19.93
24068,80,0,2005,67561,1212.0,222.92,20.29
24069,80,1,2005,8889,1212.0,222.92,20.29
24070,80,3,2005,96891,1212.0,222.92,20.29
24071,80,4,2005,44673,1212.0,222.92,20.29
24072,80,5,2005,11586,1212.0,222.92,20.29
24073,80,6,2005,5627,1212.0,222.92,20.29
24074,80,7,2005,59629,1212.0,222.92,20.29
24075,80,8,2005,9083,1212.0,222.92,20.29
24076,80,9,2005,47826,1212.0,222.92,20.29
24077,80,0,2006,64378,1212.0,288.72,20.02
24078,80,1,2006,8531,1212.0,288.72,20.02
24079,80,3,2006,91740,1212.0,288.72,20.02
24080,80,4,2006,44843,1212.0,288.72,20.02
24081,80,5,2006,11003,1212.0,288.72,20.02
24082,80,6,2006,6406,1212.0,288.72,20.02
24083,80,7,2006,57251,1212.0,288.72,20.02
24084,80,8,2006,8510,1212.0,288.72,20.02
24085,80,9,2006,49419,1212.0,288.72,20.02
24086,80,0,2007,54550,1212.0,398.11,19.6
24087,80,1,2007,7201,1212.0,398.11,19.6
24088,80,3,2007,77618,1212.0,398.11,19.6
24089,80,4,2007,41320,1212.0,398.11,19.6
24090,80,5,2007,10103,1212.0,398.11,19.6
24091,80,6,2007,7926,1212.0,398.11,19.6
24092,80,7,2007,56993,1212.0,398.11,19.6
24093,80,8,2007,8948,1212.0,398.11,19.6
24094,80,9,2007,48020,1212.0,398.11,19.6
24095,80,0,2008,103117,1212.0,321.75,19.56
24096,80,1,2008,11515,1212.0,321.75,19.56
24097,80,3,2008,91329,1212.0,321.75,19.56
24098,80,4,2008,44432,1212.0,321.75,19.56
24099,80,5,2008,10055,1212.0,321.75,19.56
24100,80,6,2008,8248,1212.0,321.75,19.56
24101,80,7,2008,55168,1212.0,321.75,19.56
24102,80,8,2008,12968,1212.0,321.75,19.56
24103,80,9,2008,45817,1212.0,321.75,19.56
24104,80,0,2009,112077,1212.0,1187.6,19.84
24105,80,1,2009,19503,1212.0,1187.6,19.84
24106,80,3,2009,102216,1212.0,1187.6,19.84
24107,80,4,2009,56178,1212.0,1187.6,19.84
24108,80,5,2009,11928,1212.0,1187.6,19.84
24109,80,6,2009,8215,1212.0,1187.6,19.84
24110,80,7,2009,65099,1212.0,1187.6,19.84
24111,80,8,2009,17079,1212.0,1187.6,19.84
24112,80,9,2009,52001,1212.0,1187.6,19.84
24113,80,0,2010,120430,1212.0,953.85,20.12
24114,80,1,2010,23416,1212.0,953.85,20.12
24115,80,3,2010,118679,1212.0,953.85,20.12
24116,80,4,2010,51833,1212.0,953.85,20.12
24117,80,5,2010,12088,1212.0,953.85,20.12
24118,80,6,2010,7890,1212.0,953.85,20.12
24119,80,7,2010,74877,1212.0,953.85,20.12
24120,80,8,2010,15631,1212.0,953.85,20.12
24121,80,9,2010,71523,1212.0,953.85,20.12
24122,80,0,2011,122765,1212.0,181.6,19.59
24123,80,1,2011,23529,1212.0,181.6,19.59
24124,80,3,2011,128118,1212.0,181.6,19.59
24125,80,4,2011,55195,1212.0,181.6,19.59
24126,80,5,2011,12714,1212.0,181.6,19.59
24127,80,6,2011,7800,1212.0,181.6,19.59
24128,80,7,2011,80541,1212.0,181.6,19.59
24129,80,8,2011,20478,1212.0,181.6,19.59
24130,80,9,2011,66757,1212.0,181.6,19.59
24131,80,0,2012,149026,1212.0,925.52,19.79
24132,80,1,2012,22587,1212.0,925.52,19.79
24133,80,3,2012,141869,1212.0,925.52,19.79
24134,80,4,2012,57193,1212.0,925.52,19.79
24135,80,5,2012,14277,1212.0,925.52,19.79
24136,80,6,2012,5862,1212.0,925.52,19.79
24137,80,7,2012,91903,1212.0,925.52,19.79
24138,80,8,2012,21680,1212.0,925.52,19.79
24139,80,9,2012,77498,1212.0,925.52,19.79
24140,80,0,2013,157657,1212.0,1841.5,19.93
24141,80,1,2013,22845,1212.0,1841.5,19.93
24142,80,3,2013,136056,1212.0,1841.5,19.93
24143,80,4,2013,53362,1212.0,1841.5,19.93
24144,80,5,2013,14433,1212.0,1841.5,19.93
24145,80,6,2013,6755,1212.0,1841.5,19.93
24146,80,7,2013,96163,1212.0,1841.5,19.93
24147,80,8,2013,19924,1212.0,1841.5,19.93
24148,80,9,2013,154700,1212.0,1841.5,19.93
24149,81,1,1990,17992,59.0,994.0,25.86
24150,81,1,1990,17992,59.0,994.0,25.7
24151,81,3,1990,198311,59.0,994.0,25.86
24152,81,3,1990,198311,59.0,994.0,25.7
24153,81,5,1990,12369,59.0,994.0,25.86
24154,81,5,1990,12369,59.0,994.0,25.7
24155,81,8,1990,46461,59.0,994.0,25.86
24156,81,8,1990,46461,59.0,994.0,25.7
24157,81,1,1991,21166,59.0,994.0,25.94
24158,81,1,1991,21166,59.0,994.0,25.43
24159,81,3,1991,175355,59.0,994.0,25.94
24160,81,3,1991,175355,59.0,994.0,25.43
24161,81,5,1991,9519,59.0,994.0,25.94
24162,81,5,1991,9519,59.0,994.0,25.43
24163,81,8,1991,45030,59.0,994.0,25.94
24164,81,8,1991,45030,59.0,994.0,25.43
24165,81,1,1992,20733,59.0,994.0,24.74
24166,81,1,1992,20733,59.0,994.0,24.37
24167,81,3,1992,160109,59.0,994.0,24.74
24168,81,3,1992,160109,59.0,994.0,24.37
24169,81,5,1992,11577,59.0,994.0,24.74
24170,81,5,1992,11577,59.0,994.0,24.37
24171,81,8,1992,44609,59.0,994.0,24.74
24172,81,8,1992,44609,59.0,994.0,24.37
24173,81,1,1993,21725,59.0,994.0,25.9
24174,81,1,1993,21725,59.0,994.0,25.42
24175,81,3,1993,182880,59.0,994.0,25.9
24176,81,3,1993,182880,59.0,994.0,25.42
24177,81,5,1993,12034,59.0,994.0,25.9
24178,81,5,1993,12034,59.0,994.0,25.42
24179,81,8,1993,44886,59.0,994.0,25.9
24180,81,8,1993,44886,59.0,994.0,25.42
24181,81,1,1994,19523,59.0,994.0,26.26
24182,81,1,1994,19523,59.0,994.0,26.08
24183,81,3,1994,189468,59.0,994.0,26.26
24184,81,3,1994,189468,59.0,994.0,26.08
24185,81,5,1994,11477,59.0,994.0,26.26
24186,81,5,1994,11477,59.0,994.0,26.08
24187,81,8,1994,45503,59.0,994.0,26.26
24188,81,8,1994,45503,59.0,994.0,26.08
24189,81,1,1995,19522,59.0,994.0,26.33
24190,81,1,1995,19522,59.0,994.0,25.64
24191,81,3,1995,196769,59.0,994.0,26.33
24192,81,3,1995,196769,59.0,994.0,25.64
24193,81,5,1995,11477,59.0,994.0,26.33
24194,81,5,1995,11477,59.0,994.0,25.64
24195,81,8,1995,44720,59.0,994.0,26.33
24196,81,8,1995,44720,59.0,994.0,25.64
24197,81,1,1996,19583,59.0,994.0,26.37
24198,81,1,1996,19583,59.0,994.0,26.28
24199,81,3,1996,196701,59.0,994.0,26.37
24200,81,3,1996,196701,59.0,994.0,26.28
24201,81,5,1996,11513,59.0,994.0,26.37
24202,81,5,1996,11513,59.0,994.0,26.28
24203,81,8,1996,43821,59.0,994.0,26.37
24204,81,8,1996,43821,59.0,994.0,26.28
24205,81,1,1997,17531,59.0,2513.0,25.88
24206,81,1,1997,17531,59.0,2513.0,25.49
24207,81,3,1997,173596,59.0,2513.0,25.88
24208,81,3,1997,173596,59.0,2513.0,25.49
24209,81,5,1997,11469,59.0,2513.0,25.88
24210,81,5,1997,11469,59.0,2513.0,25.49
24211,81,8,1997,44497,59.0,2513.0,25.88
24212,81,8,1997,44497,59.0,2513.0,25.49
24213,81,1,1998,20519,59.0,2683.37,26.48
24214,81,1,1998,20519,59.0,2683.37,26.73
24215,81,3,1998,180428,59.0,2683.37,26.48
24216,81,3,1998,180428,59.0,2683.37,26.73
24217,81,5,1998,11049,59.0,2683.37,26.48
24218,81,5,1998,11049,59.0,2683.37,26.73
24219,81,8,1998,44999,59.0,2683.37,26.48
24220,81,8,1998,44999,59.0,2683.37,26.73
24221,81,1,1999,18723,59.0,2853.74,26.75
24222,81,1,1999,18723,59.0,2853.74,26.92
24223,81,3,1999,250876,59.0,2853.74,26.75
24224,81,3,1999,250876,59.0,2853.74,26.92
24225,81,5,1999,13192,59.0,2853.74,26.75
24226,81,5,1999,13192,59.0,2853.74,26.92
24227,81,8,1999,42526,59.0,2853.74,26.75
24228,81,8,1999,42526,59.0,2853.74,26.92
24229,81,1,2000,62820,59.0,3024.11,26.62
24230,81,1,2000,62820,59.0,3024.11,26.55
24231,81,3,2000,262035,59.0,3024.11,26.62
24232,81,3,2000,262035,59.0,3024.11,26.55
24233,81,5,2000,13384,59.0,3024.11,26.62
24234,81,5,2000,13384,59.0,3024.11,26.55
24235,81,8,2000,42640,59.0,3024.11,26.62
24236,81,8,2000,42640,59.0,3024.11,26.55
24237,81,1,2001,40612,59.0,3194.48,26.6
24238,81,1,2001,40612,59.0,3194.48,26.67
24239,81,3,2001,240917,59.0,3194.48,26.6
24240,81,3,2001,240917,59.0,3194.48,26.67
24241,81,5,2001,13971,59.0,3194.48,26.6
24242,81,5,2001,13971,59.0,3194.48,26.67
24243,81,8,2001,49081,59.0,3194.48,26.6
24244,81,8,2001,49081,59.0,3194.48,26.67
24245,81,1,2002,36432,59.0,3364.86,26.63
24246,81,1,2002,36432,59.0,3364.86,26.44
24247,81,3,2002,228648,59.0,3364.86,26.63
24248,81,3,2002,228648,59.0,3364.86,26.44
24249,81,5,2002,14482,59.0,3364.86,26.63
24250,81,5,2002,14482,59.0,3364.86,26.44
24251,81,8,2002,48875,59.0,3364.86,26.63
24252,81,8,2002,48875,59.0,3364.86,26.44
24253,81,1,2004,38514,59.0,3705.6,26.53
24254,81,1,2004,38514,59.0,3705.6,26.2
24255,81,3,2004,260589,59.0,3705.6,26.53
24256,81,3,2004,260589,59.0,3705.6,26.2
24257,81,5,2004,21858,59.0,3705.6,26.53
24258,81,5,2004,21858,59.0,3705.6,26.2
24259,81,8,2004,53066,59.0,3705.6,26.53
24260,81,8,2004,53066,59.0,3705.6,26.2
24261,81,1,2005,37301,59.0,3875.97,26.47
24262,81,1,2005,37301,59.0,3875.97,26.27
24263,81,3,2005,243565,59.0,3875.97,26.47
24264,81,3,2005,243565,59.0,3875.97,26.27
24265,81,5,2005,19751,59.0,3875.97,26.47
24266,81,5,2005,19751,59.0,3875.97,26.27
24267,81,8,2005,54175,59.0,3875.97,26.47
24268,81,8,2005,54175,59.0,3875.97,26.27
24269,81,1,2006,58203,59.0,4046.34,26.42
24270,81,1,2006,58203,59.0,4046.34,26.24
24271,81,3,2006,242031,59.0,4046.34,26.42
24272,81,3,2006,242031,59.0,4046.34,26.24
24273,81,5,2006,23933,59.0,4046.34,26.42
24274,81,5,2006,23933,59.0,4046.34,26.24
24275,81,8,2006,56172,59.0,4046.34,26.42
24276,81,8,2006,56172,59.0,4046.34,26.24
24277,81,1,2007,56250,59.0,4216.71,26.58
24278,81,1,2007,56250,59.0,4216.71,26.49
24279,81,3,2007,235025,59.0,4216.71,26.58
24280,81,3,2007,235025,59.0,4216.71,26.49
24281,81,5,2007,24271,59.0,4216.71,26.58
24282,81,5,2007,24271,59.0,4216.71,26.49
24283,81,8,2007,56844,59.0,4216.71,26.58
24284,81,8,2007,56844,59.0,4216.71,26.49
24285,81,1,2008,56427,59.0,4372.61,26.64
24286,81,1,2008,56427,59.0,4372.61,26.21
24287,81,3,2008,249332,59.0,4372.61,26.64
24288,81,3,2008,249332,59.0,4372.61,26.21
24289,81,5,2008,24325,59.0,4372.61,26.64
24290,81,5,2008,24325,59.0,4372.61,26.21
24291,81,8,2008,60877,59.0,4372.61,26.64
24292,81,8,2008,60877,59.0,4372.61,26.21
24293,81,1,2009,54742,59.0,4528.51,26.9
24294,81,1,2009,54742,59.0,4528.51,26.71
24295,81,3,2009,251423,59.0,4528.51,26.9
24296,81,3,2009,251423,59.0,4528.51,26.71
24297,81,5,2009,26312,59.0,4528.51,26.9
24298,81,5,2009,26312,59.0,4528.51,26.71
24299,81,8,2009,58833,59.0,4528.51,26.9
24300,81,8,2009,58833,59.0,4528.51,26.71
24301,81,1,2010,53096,59.0,4684.4,27.3
24302,81,1,2010,53096,59.0,4684.4,27.37
24303,81,3,2010,260575,59.0,4684.4,27.3
24304,81,3,2010,260575,59.0,4684.4,27.37
24305,81,5,2010,25974,59.0,4684.4,27.3
24306,81,5,2010,25974,59.0,4684.4,27.37
24307,81,8,2010,61474,59.0,4684.4,27.3
24308,81,8,2010,61474,59.0,4684.4,27.37
24309,81,1,2011,59958,59.0,4840.3,26.57
24310,81,1,2011,59958,59.0,4840.3,26.4
24311,81,3,2011,248330,59.0,4840.3,26.57
24312,81,3,2011,248330,59.0,4840.3,26.4
24313,81,5,2011,26372,59.0,4840.3,26.57
24314,81,5,2011,26372,59.0,4840.3,26.4
24315,81,8,2011,61429,59.0,4840.3,26.57
24316,81,8,2011,61429,59.0,4840.3,26.4
24317,81,1,2012,60135,59.0,4996.2,27.02
24318,81,1,2012,60135,59.0,4996.2,26.83
24319,81,3,2012,253233,59.0,4996.2,27.02
24320,81,3,2012,253233,59.0,4996.2,26.83
24321,81,5,2012,26056,59.0,4996.2,27.02
24322,81,5,2012,26056,59.0,4996.2,26.83
24323,81,8,2012,59254,59.0,4996.2,27.02
24324,81,8,2012,59254,59.0,4996.2,26.83
24325,81,1,2013,61024,59.0,5412.5,27.57
24326,81,1,2013,61024,59.0,5412.5,27.78
24327,81,3,2013,256547,59.0,5412.5,27.57
24328,81,3,2013,256547,59.0,5412.5,27.78
24329,81,5,2013,26199,59.0,5412.5,27.57
24330,81,5,2013,26199,59.0,5412.5,27.78
24331,81,8,2013,64333,59.0,5412.5,27.57
24332,81,8,2013,64333,59.0,5412.5,27.78
24333,82,0,1990,35159,686.0,384.0,25.13
24334,82,1,1990,11411,686.0,384.0,25.13
24335,82,3,1990,145518,686.0,384.0,25.13
24336,82,4,1990,24825,686.0,384.0,25.13
24337,82,5,1990,9101,686.0,384.0,25.13
24338,82,7,1990,57380,686.0,384.0,25.13
24339,82,0,1991,24752,686.0,384.0,25.0
24340,82,1,1991,11324,686.0,384.0,25.0
24341,82,3,1991,168760,686.0,384.0,25.0
24342,82,4,1991,23497,686.0,384.0,25.0
24343,82,5,1991,7838,686.0,384.0,25.0
24344,82,7,1991,50951,686.0,384.0,25.0
24345,82,0,1992,21496,686.0,384.0,25.09
24346,82,1,1992,10907,686.0,384.0,25.09
24347,82,3,1992,165247,686.0,384.0,25.09
24348,82,4,1992,24065,686.0,384.0,25.09
24349,82,5,1992,8884,686.0,384.0,25.09
24350,82,7,1992,54350,686.0,384.0,25.09
24351,82,0,1993,27673,686.0,357.55,24.99
24352,82,1,1993,12694,686.0,357.55,24.99
24353,82,3,1993,159492,686.0,357.55,24.99
24354,82,4,1993,24809,686.0,357.55,24.99
24355,82,5,1993,7841,686.0,357.55,24.99
24356,82,7,1993,60372,686.0,357.55,24.99
24357,82,0,1994,24925,686.0,547.3,24.94
24358,82,1,1994,10133,686.0,547.3,24.94
24359,82,3,1994,154545,686.0,547.3,24.94
24360,82,4,1994,20869,686.0,547.3,24.94
24361,82,5,1994,8672,686.0,547.3,24.94
24362,82,7,1994,85778,686.0,547.3,24.94
24363,82,0,1995,31801,686.0,435.31,25.33
24364,82,1,1995,10881,686.0,435.31,25.33
24365,82,3,1995,213833,686.0,435.31,25.33
24366,82,4,1995,22497,686.0,435.31,25.33
24367,82,5,1995,8579,686.0,435.31,25.33
24368,82,7,1995,69468,686.0,435.31,25.33
24369,82,0,1996,26397,686.0,411.33,25.49
24370,82,1,1996,10438,686.0,411.33,25.49
24371,82,3,1996,200000,686.0,411.33,25.49
24372,82,4,1996,20157,686.0,411.33,25.49
24373,82,5,1996,8948,686.0,411.33,25.49
24374,82,7,1996,56359,686.0,411.33,25.49
24375,82,0,1997,23356,686.0,437.23,25.87
24376,82,1,1997,12911,686.0,437.23,25.87
24377,82,3,1997,187500,686.0,437.23,25.87
24378,82,4,1997,23254,686.0,437.23,25.87
24379,82,5,1997,7658,686.0,437.23,25.87
24380,82,7,1997,41773,686.0,437.23,25.87
24381,82,0,1998,49527,686.0,450.71,26.03
24382,82,1,1998,8255,686.0,450.71,26.03
24383,82,3,1998,162731,686.0,450.71,26.03
24384,82,4,1998,27204,686.0,450.71,26.03
24385,82,5,1998,5927,686.0,450.71,26.03
24386,82,7,1998,73470,686.0,450.71,26.03
24387,82,0,1999,51000,686.0,470.87,24.93
24388,82,1,1999,9388,686.0,470.87,24.93
24389,82,3,1999,157460,686.0,470.87,24.93
24390,82,4,1999,28000,686.0,470.87,24.93
24391,82,5,1999,6405,686.0,470.87,24.93
24392,82,7,1999,87926,686.0,470.87,24.93
24393,82,0,2000,48883,686.0,491.03,25.26
24394,82,1,2000,11114,686.0,491.03,25.26
24395,82,3,2000,111628,686.0,491.03,25.26
24396,82,4,2000,23454,686.0,491.03,25.26
24397,82,5,2000,8691,686.0,491.03,25.26
24398,82,7,2000,100092,686.0,491.03,25.26
24399,82,0,2001,49613,686.0,282.02,25.79
24400,82,1,2001,12279,686.0,282.02,25.79
24401,82,3,2001,157460,686.0,282.02,25.79
24402,82,4,2001,23729,686.0,282.02,25.79
24403,82,5,2001,8565,686.0,282.02,25.79
24404,82,7,2001,107470,686.0,282.02,25.79
24405,82,0,2002,49963,686.0,328.0,25.4
24406,82,1,2002,7434,686.0,328.0,25.4
24407,82,3,2002,258305,686.0,328.0,25.4
24408,82,4,2002,22676,686.0,328.0,25.4
24409,82,5,2002,5854,686.0,328.0,25.4
24410,82,7,2002,107470,686.0,328.0,25.4
24411,82,0,2004,67374,686.0,419.97,25.38
24412,82,1,2004,27194,686.0,419.97,25.38
24413,82,3,2004,149835,686.0,419.97,25.38
24414,82,4,2004,24758,686.0,419.97,25.38
24415,82,5,2004,7754,686.0,419.97,25.38
24416,82,7,2004,250094,686.0,419.97,25.38
24417,82,0,2005,108083,686.0,465.95,25.78
24418,82,1,2005,27961,686.0,465.95,25.78
24419,82,3,2005,136536,686.0,465.95,25.78
24420,82,4,2005,28542,686.0,465.95,25.78
24421,82,5,2005,9652,686.0,465.95,25.78
24422,82,7,2005,250081,686.0,465.95,25.78
24423,82,0,2006,61673,686.0,511.93,25.32
24424,82,1,2006,13919,686.0,511.93,25.32
24425,82,3,2006,200382,686.0,511.93,25.32
24426,82,4,2006,22401,686.0,511.93,25.32
24427,82,5,2006,7607,686.0,511.93,25.32
24428,82,7,2006,250252,686.0,511.93,25.32
24429,82,0,2007,50338,686.0,557.92,25.34
24430,82,1,2007,11008,686.0,557.92,25.34
24431,82,3,2007,200000,686.0,557.92,25.34
24432,82,4,2007,24078,686.0,557.92,25.34
24433,82,5,2007,6459,686.0,557.92,25.34
24434,82,7,2007,253333,686.0,557.92,25.34
24435,82,0,2008,81345,686.0,603.9,25.5
24436,82,1,2008,18351,686.0,603.9,25.5
24437,82,3,2008,113000,686.0,603.9,25.5
24438,82,4,2008,32572,686.0,603.9,25.5
24439,82,5,2008,10089,686.0,603.9,25.5
24440,82,7,2008,250000,686.0,603.9,25.5
24441,82,0,2009,81909,686.0,649.88,25.01
24442,82,1,2009,16300,686.0,649.88,25.01
24443,82,3,2009,200000,686.0,649.88,25.01
24444,82,4,2009,36022,686.0,649.88,25.01
24445,82,5,2009,9357,686.0,649.88,25.01
24446,82,7,2009,400000,686.0,649.88,25.01
24447,82,0,2010,71902,686.0,695.86,26.1
24448,82,1,2010,15384,686.0,695.86,26.1
24449,82,3,2010,200000,686.0,695.86,26.1
24450,82,4,2010,41033,686.0,695.86,26.1
24451,82,5,2010,9331,686.0,695.86,26.1
24452,82,7,2010,333333,686.0,695.86,26.1
24453,82,0,2011,74922,686.0,741.85,25.41
24454,82,1,2011,11331,686.0,741.85,25.41
24455,82,3,2011,215517,686.0,741.85,25.41
24456,82,4,2011,37171,686.0,741.85,25.41
24457,82,5,2011,6389,686.0,741.85,25.41
24458,82,7,2011,263979,686.0,741.85,25.41
24459,82,0,2012,80283,686.0,787.83,25.47
24460,82,1,2012,15465,686.0,787.83,25.47
24461,82,3,2012,267857,686.0,787.83,25.47
24462,82,4,2012,39892,686.0,787.83,25.47
24463,82,5,2012,9602,686.0,787.83,25.47
24464,82,7,2012,288175,686.0,787.83,25.47
24465,82,0,2013,69978,686.0,722.53,24.7
24466,82,1,2013,14428,686.0,722.53,24.7
24467,82,3,2013,225885,686.0,722.53,24.7
24468,82,4,2013,40181,686.0,722.53,24.7
24469,82,5,2013,8458,686.0,722.53,24.7
24470,82,7,2013,352871,686.0,722.53,24.7
24471,83,1,1992,28150,1162.0,1309.0,10.78
24472,83,3,1992,121000,1162.0,1309.0,10.78
24473,83,6,1992,20000,1162.0,1309.0,10.78
24474,83,8,1992,41937,1162.0,1309.0,10.78
24475,83,1,1993,40210,1162.0,1112.0,10.19
24476,83,3,1993,125740,1162.0,1112.0,10.19
24477,83,6,1993,13571,1162.0,1112.0,10.19
24478,83,8,1993,38430,1162.0,1112.0,10.19
24479,83,1,1994,63200,1162.0,944.0,11.33
24480,83,3,1994,172680,1162.0,944.0,11.33
24481,83,6,1994,11000,1162.0,944.0,11.33
24482,83,8,1994,43300,1162.0,944.0,11.33
24483,83,1,1995,63380,1162.0,987.0,10.14
24484,83,3,1995,189910,1162.0,987.0,10.14
24485,83,6,1995,27857,1162.0,987.0,10.14
24486,83,8,1995,42300,1162.0,987.0,10.14
24487,83,1,1996,63000,1162.0,953.0,9.24
24488,83,3,1996,193000,1162.0,953.0,9.24
24489,83,6,1996,27500,1162.0,953.0,9.24
24490,83,8,1996,39000,1162.0,953.0,9.24
24491,83,1,1997,74811,1162.0,1245.0,10.18
24492,83,3,1997,204781,1162.0,1245.0,10.18
24493,83,6,1997,25000,1162.0,1245.0,10.18
24494,83,8,1997,41557,1162.0,1245.0,10.18
24495,83,1,1998,73139,1162.0,1091.0,10.42
24496,83,3,1998,212682,1162.0,1091.0,10.42
24497,83,6,1998,22500,1162.0,1091.0,10.42
24498,83,8,1998,48279,1162.0,1091.0,10.42
24499,83,1,1999,69368,1162.0,1133.0,10.51
24500,83,3,1999,197257,1162.0,1133.0,10.51
24501,83,6,1999,25357,1162.0,1133.0,10.51
24502,83,8,1999,37087,1162.0,1133.0,10.51
24503,83,1,2000,58821,1162.0,1468.0,11.45
24504,83,3,2000,207950,1162.0,1468.0,11.45
24505,83,6,2000,24643,1162.0,1468.0,11.45
24506,83,8,2000,42492,1162.0,1468.0,11.45
24507,83,1,2001,54139,1162.0,1387.0,10.74
24508,83,3,2001,190468,1162.0,1387.0,10.74
24509,83,6,2001,27368,1162.0,1387.0,10.74
24510,83,8,2001,46036,1162.0,1387.0,10.74
24511,83,1,2002,81574,1162.0,1164.1,11.18
24512,83,3,2002,233322,1162.0,1164.1,11.18
24513,83,6,2002,24030,1162.0,1164.1,11.18
24514,83,8,2002,48943,1162.0,1164.1,11.18
24515,83,1,2004,77750,1162.0,1557.98,10.06
24516,83,3,2004,250951,1162.0,1557.98,10.06
24517,83,6,2004,28974,1162.0,1557.98,10.06
24518,83,8,2004,45339,1162.0,1557.98,10.06
24519,83,1,2005,82883,1162.0,1383.88,9.62
24520,83,3,2005,229486,1162.0,1383.88,9.62
24521,83,6,2005,19360,1162.0,1383.88,9.62
24522,83,8,2005,47005,1162.0,1383.88,9.62
24523,83,1,2006,69305,1162.0,1280.98,10.56
24524,83,3,2006,181312,1162.0,1280.98,10.56
24525,83,6,2006,23319,1162.0,1280.98,10.56
24526,83,8,2006,41907,1162.0,1280.98,10.56
24527,83,1,2007,75358,1162.0,1155.23,11.31
24528,83,3,2007,228469,1162.0,1155.23,11.31
24529,83,6,2007,27619,1162.0,1155.23,11.31
24530,83,8,2007,41616,1162.0,1155.23,11.31
24531,83,1,2008,73207,1162.0,1218.15,11.09
24532,83,3,2008,226607,1162.0,1218.15,11.09
24533,83,6,2008,27959,1162.0,1218.15,11.09
24534,83,8,2008,45265,1162.0,1218.15,11.09
24535,83,1,2009,78371,1162.0,1162.87,11.06
24536,83,3,2009,247725,1162.0,1162.87,11.06
24537,83,6,2009,29242,1162.0,1162.87,11.06
24538,83,8,2009,39643,1162.0,1162.87,11.06
24539,83,1,2010,85394,1162.0,1134.37,10.0
24540,83,3,2010,245353,1162.0,1134.37,10.0
24541,83,6,2010,26606,1162.0,1134.37,10.0
24542,83,8,2010,48044,1162.0,1134.37,10.0
24543,83,1,2011,86856,1162.0,1121.91,11.02
24544,83,3,2011,264228,1162.0,1121.91,11.02
24545,83,6,2011,27290,1162.0,1121.91,11.02
24546,83,8,2011,51770,1162.0,1121.91,11.02
24547,83,1,2012,70816,1162.0,1016.08,11.12
24548,83,3,2012,234061,1162.0,1016.08,11.12
24549,83,6,2012,24500,1162.0,1016.08,11.12
